frame,time_s,found,method,score,sigma_mm,sticker_x_mm,sticker_y_mm,heading_deg,box1_x_mm,box1_y_mm,box2_x_mm,box2_y_mm,box3_x_mm,box3_y_mm,box4_x_mm,box4_y_mm,sticker_height_mm,pitch_deg,roll_deg,plane_fit,stick1_x_mm,stick1_y_mm,stick2_x_mm,stick2_y_mm,stick3_x_mm,stick3_y_mm,stick4_x_mm,stick4_y_mm,wheel_fl_x_mm,wheel_fl_y_mm,wheel_fr_x_mm,wheel_fr_y_mm,wheel_rl_x_mm,wheel_rl_y_mm,wheel_rr_x_mm,wheel_rr_y_mm,stop_line_mm,stop_line_hit
318,15.9000,1,hybrid:ecc,0.8923,0.285,770.8,968.8,-176.920,-1793.9,-222.6,-1886.9,1504.9,2736.4,1753.6,2829.4,26.1,1450.0,,,planar,294.1,513.4,1251.7,517.8,1247.5,1424.1,289.9,1419.7,-895.2,-174.3,-988.2,1553.2,1980.6,-19.6,1887.6,1707.9,239.7,0
319,15.9500,1,hybrid:ecc,0.8712,0.287,751.6,968.5,-176.902,-1812.8,-223.7,-1906.3,1503.7,2717.0,1753.9,2810.5,26.5,1450.0,,,planar,275.1,513.0,1232.7,517.7,1228.2,1424.0,270.6,1419.3,-914.1,-175.1,-1007.6,1552.4,1961.7,-19.5,1868.2,1708.0,220.3,0
320,16.0000,1,hybrid:ecc,0.8927,0.289,733.2,968.0,-176.812,-1829.3,-228.3,-1925.5,1499.1,2697.3,1756.5,2793.5,29.2,1450.0,,,planar,257.3,511.7,1214.9,517.9,1209.0,1424.2,251.4,1418.0,-930.7,-178.2,-1026.9,1549.1,1944.8,-18.1,1848.7,1709.2,200.8,0
321,16.0500,1,hybrid:ecc,0.9062,0.278,714.3,967.3,-176.812,-1848.2,-229.0,-1944.4,1498.4,2678.4,1755.8,2774.6,28.5,1450.0,,,planar,238.4,511.1,1196.0,517.3,1190.2,1423.6,232.6,1417.4,-949.6,-178.9,-1045.8,1548.4,1925.9,-18.8,1829.8,1708.5,181.9,0
322,16.1000,1,hybrid:ecc,0.9073,0.275,696.1,967.3,-176.830,-1866.8,-228.2,-1962.4,1499.2,2660.5,1755.2,2756.1,27.8,1450.0,,,planar,220.1,511.2,1177.7,517.1,1172.2,1423.4,214.6,1417.5,-968.2,-178.4,-1063.8,1549.0,1907.4,-19.2,1811.8,1708.2,164.0,0
323,16.1500,1,hybrid:ecc,0.8978,0.278,677.1,967.4,-176.866,-1886.5,-226.5,-1981.1,1501.0,2642.0,1754.1,2736.6,26.6,1450.0,,,planar,200.8,511.6,1158.4,516.9,1153.4,1423.2,195.8,1417.9,-987.9,-177.3,-1082.4,1550.2,1887.8,-19.8,1793.3,1707.6,145.4,0
324,16.2000,1,hybrid:ecc,0.8730,0.278,658.0,967.6,-176.848,-1905.3,-227.1,-2000.4,1500.3,2622.6,1754.9,2717.7,27.5,1450.0,,,planar,181.9,511.7,1139.5,517.3,1134.1,1423.6,176.6,1417.9,-1006.6,-177.6,-1101.7,1549.8,1869.0,-19.2,1773.9,1708.1,126.1,0
325,16.2500,1,hybrid:ecc,0.8923,0.282,639.4,967.4,-176.729,-1921.4,-232.6,-2020.1,1494.6,2602.4,1758.8,2701.1,31.6,1450.0,,,planar,164.2,510.5,1121.7,518.1,1114.6,1424.3,157.0,1416.8,-1022.8,-181.3,-1121.5,1545.9,1852.5,-16.9,1753.8,1710.3,106.2,0
326,16.3000,1,hybrid:ecc,0.9009,0.287,620.2,966.9,-176.741,-1940.8,-232.6,-2039.2,1494.6,2583.3,1757.9,2681.7,30.7,1450.0,,,planar,145.0,510.1,1102.5,517.5,1095.5,1423.8,138.0,1416.4,-1042.3,-181.4,-1140.6,1545.8,1833.1,-17.7,1734.7,1709.5,87.1,0
327,16.3500,1,hybrid:ecc,0.9071,0.272,601.8,966.5,-176.759,-1959.6,-232.2,-2057.4,1495.1,2565.2,1756.9,2663.0,29.6,1450.0,,,planar,126.4,509.8,1083.9,516.9,1077.2,1423.1,119.7,1416.1,-1061.0,-181.3,-1158.8,1545.9,1814.4,-18.4,1716.6,1708.8,68.9,0
328,16.4000,1,hybrid:ecc,0.8994,0.279,583.7,966.3,-176.741,-1977.3,-233.2,-2075.7,1494.0,2546.8,1757.3,2645.2,30.1,1450.0,,,planar,108.4,509.4,1065.9,516.8,1059.0,1423.1,101.4,1415.7,-1078.8,-182.0,-1177.1,1545.2,1796.6,-18.3,1698.2,1708.9,50.6,0
329,16.4500,1,hybrid:ecc,0.8973,0.276,566.1,966.2,-176.777,-1995.7,-231.7,-2092.9,1495.6,2529.7,1755.9,2627.0,28.7,1450.0,,,planar,90.5,509.7,1048.1,516.5,1041.6,1422.8,84.1,1416.0,-1097.1,-181.1,-1194.4,1546.2,1778.4,-19.1,1681.1,1708.1,33.4,0
330,16.5000,1,hybrid:ecc,0.9002,0.269,549.1,966.0,-176.789,-2012.9,-231.3,-2109.8,1495.9,2512.9,1755.3,2609.8,28.0,1450.0,,,planar,73.4,509.6,1031.0,516.2,1024.8,1422.5,67.2,1415.9,-1114.3,-180.9,-1211.2,1546.4,1761.2,-19.6,1664.2,1707.7,16.6,0
331,16.5500,1,hybrid:ecc,0.9020,0.269,532.7,966.2,-176.687,-2027.2,-235.7,-2127.2,1491.4,2495.1,1759.0,2595.1,31.9,1450.0,,,planar,57.8,508.9,1015.3,517.2,1007.6,1423.4,50.0,1415.2,-1128.7,-183.7,-1228.7,1543.4,1746.5,-17.2,1646.5,1709.9,-0.9,1
332,16.6000,1,hybrid:ecc,0.9043,0.281,516.8,965.6,-176.717,-2043.7,-234.9,-2142.8,1492.2,2479.6,1757.4,2578.7,30.2,1450.0,,,planar,41.7,508.6,999.3,516.4,992.0,1422.6,34.4,1414.9,-1145.2,-183.4,-1244.3,1543.8,1730.1,-18.5,1631.0,1708.7,-16.5,1
333,16.6500,1,hybrid:ecc,0.8970,0.275,501.5,965.4,-176.741,-2059.5,-234.1,-2157.9,1493.1,2464.6,1756.4,2563.0,29.2,1450.0,,,planar,26.2,508.6,983.8,516.0,976.8,1422.3,19.2,1414.9,-1161.0,-182.9,-1259.3,1544.3,1714.4,-19.2,1616.0,1708.0,-31.5,1
334,16.7000,1,hybrid:ecc,0.8754,0.284,487.2,965.0,-176.777,-2074.6,-232.9,-2171.8,1494.4,2450.8,1754.7,2548.1,27.5,1450.0,,,planar,11.6,508.4,969.2,515.2,962.8,1421.5,5.2,1414.7,-1176.0,-182.3,-1273.3,1545.0,1699.5,-20.3,1602.2,1706.9,-45.4,1
335,16.7500,1,hybrid:ecc,0.8995,0.278,473.3,964.3,-176.723,-2087.3,-236.0,-2186.2,1491.2,2436.2,1755.9,2535.1,28.7,1450.0,,,planar,-1.8,507.3,955.7,515.0,948.5,1421.2,-9.1,1413.6,-1188.8,-184.5,-1287.7,1542.6,1686.5,-19.9,1587.6,1707.3,-60.0,1
336,16.8000,1,hybrid:ecc,0.8880,0.278,459.6,964.7,-176.627,-2099.0,-239.9,-2200.8,1487.2,2421.2,1759.6,2523.0,32.6,1450.0,,,planar,-14.8,506.9,942.8,516.2,934.0,1422.5,-23.6,1413.2,-1200.6,-186.9,-1302.4,1540.1,1674.4,-17.5,1572.6,1709.5,-74.7,1
337,16.8500,1,hybrid:ecc,0.8739,0.287,444.5,964.0,-176.735,-2116.4,-235.7,-2214.9,1491.5,2407.6,1755.2,2506.1,28.0,1450.0,,,planar,-30.8,507.1,926.8,514.6,919.7,1420.8,-37.8,1413.3,-1217.8,-184.5,-1316.4,1542.7,1657.5,-20.4,1558.9,1706.8,-88.6,1
338,16.9000,1,hybrid:ecc,0.8945,0.282,429.4,963.6,-176.735,-2131.5,-236.1,-2230.0,1491.1,2392.5,1754.8,2491.0,27.6,1450.0,,,planar,-45.9,506.7,911.7,514.2,904.7,1420.4,-52.9,1413.0,-1232.9,-184.9,-1331.5,1542.3,1642.4,-20.8,1543.8,1706.4,-103.7,1
339,16.9500,1,hybrid:ecc,0.9006,0.279,413.6,963.8,-176.747,-2147.5,-235.4,-2245.7,1491.8,2376.8,1754.6,2475.0,27.3,1450.0,,,planar,-61.8,507.0,895.8,514.3,889.0,1420.5,-68.6,1413.3,-1249.0,-184.3,-1347.2,1542.9,1626.4,-20.9,1528.2,1706.3,-119.4,1
340,17.0000,1,hybrid:ecc,0.9018,0.278,397.3,964.2,-176.729,-2163.5,-235.8,-2262.2,1491.4,2360.3,1755.6,2459.0,28.4,1450.0,,,planar,-77.9,507.2,879.7,514.8,872.5,1421.1,-85.1,1413.5,-1264.9,-184.5,-1363.6,1542.7,1610.4,-20.1,1511.7,1707.1,-135.8,1
341,17.0500,1,hybrid:ecc,0.9003,0.282,380.8,964.3,-176.693,-2179.2,-237.3,-2279.0,1489.8,2343.3,1756.9,2443.1,29.8,1450.0,,,planar,-94.1,507.1,863.4,515.3,855.7,1421.5,-101.9,1413.3,-1280.7,-185.4,-1380.5,1541.7,1594.5,-19.2,1494.7,1707.9,-152.7,1
342,17.1000,1,hybrid:ecc,0.8994,0.287,363.4,964.1,-176.711,-2197.0,-236.7,-2296.2,1490.4,2326.1,1756.1,2425.4,28.9,1450.0,,,planar,-111.6,507.0,846.0,514.9,838.4,1421.2,-119.1,1413.2,-1298.5,-185.1,-1397.7,1542.1,1576.8,-19.8,1477.5,1707.3,-169.9,1
343,17.1500,1,hybrid:ecc,0.8989,0.287,345.9,963.4,-176.675,-2213.7,-239.0,-2314.1,1488.1,2308.1,1756.6,2408.5,29.5,1450.0,,,planar,-128.9,506.0,828.7,514.5,820.6,1420.8,-136.9,1412.3,-1315.2,-186.8,-1415.6,1540.3,1559.9,-19.8,1459.6,1707.3,-187.8,1
344,17.2000,1,hybrid:ecc,0.8953,0.289,327.5,962.9,-176.669,-2232.0,-239.8,-2332.5,1487.3,2289.7,1756.3,2390.2,29.2,1450.0,,,planar,-147.2,505.5,810.4,514.1,802.2,1420.3,-155.3,1411.7,-1333.5,-187.5,-1434.0,1539.6,1541.6,-20.1,1441.1,1706.9,-206.3,1
345,17.2500,1,hybrid:ecc,0.8842,0.291,308.9,963.0,-176.687,-2251.0,-238.9,-2351.0,1488.2,2271.3,1755.8,2371.3,28.7,1450.0,,,planar,-166.0,505.7,791.5,514.0,783.8,1420.2,-173.8,1412.0,-1352.5,-186.9,-1452.5,1540.2,1522.7,-20.4,1422.7,1706.7,-224.7,1
346,17.3000,1,hybrid:ecc,0.8673,0.296,290.3,962.9,-176.693,-2269.7,-238.7,-2369.5,1488.4,2252.8,1755.5,2352.6,28.4,1450.0,,,planar,-184.5,505.7,773.0,513.9,765.2,1420.2,-192.3,1412.0,-1371.2,-186.8,-1471.0,1540.3,1504.0,-20.6,1404.2,1706.5,-243.2,1
347,17.3500,1,hybrid:ecc,0.8720,0.292,272.0,962.7,-176.669,-2287.5,-240.0,-2388.0,1487.1,2234.2,1756.1,2334.7,29.1,1450.0,,,planar,-202.7,505.3,754.8,513.9,746.8,1420.1,-210.8,1411.6,-1389.0,-187.7,-1489.5,1539.4,1486.1,-20.3,1385.6,1706.7,-261.7,1
348,17.4000,1,hybrid:ecc,0.8868,0.288,253.9,962.2,-176.543,-2303.0,-246.1,-2407.3,1480.8,2214.3,1759.9,2318.6,33.1,1450.0,,,planar,-219.8,503.7,737.7,514.4,727.5,1420.7,-230.0,1409.9,-1404.6,-191.8,-1508.9,1535.0,1470.2,-18.2,1365.9,1708.7,-281.3,1
349,17.4500,1,hybrid:ecc,0.8918,0.289,235.0,961.3,-176.591,-2322.9,-244.9,-2425.7,1482.1,2196.1,1757.4,2298.9,30.5,1450.0,,,planar,-239.0,503.2,718.5,513.1,709.1,1419.4,-248.5,1409.4,-1424.5,-191.3,-1527.3,1535.6,1450.5,-20.1,1347.6,1706.8,-299.6,1
350,17.5000,1,hybrid:ecc,0.8840,0.305,216.5,960.9,-176.579,-2341.1,-245.8,-2444.3,1481.1,2177.4,1757.4,2280.6,30.5,1450.0,,,planar,-257.5,502.8,700.1,512.9,690.5,1419.1,-267.1,1409.0,-1442.7,-192.1,-1545.9,1534.8,1432.2,-20.2,1328.9,1706.7,-318.3,1
351,17.5500,1,hybrid:ecc,0.8848,0.286,198.3,960.9,-176.567,-2359.1,-246.3,-2462.6,1480.6,2159.0,1757.8,2262.6,30.9,1450.0,,,planar,-275.6,502.6,682.0,512.9,672.2,1419.2,-285.3,1408.9,-1460.7,-192.4,-1564.3,1534.5,1414.2,-20.0,1310.6,1706.9,-336.6,1
352,17.6000,1,hybrid:ecc,0.8758,0.282,179.8,960.6,-176.555,-2377.3,-247.2,-2481.3,1479.7,2140.4,1757.9,2244.3,31.0,1450.0,,,planar,-294.0,502.3,663.6,512.8,653.6,1419.0,-303.9,1408.5,-1478.9,-193.1,-1582.9,1533.8,1395.9,-20.0,1291.9,1706.8,-355.2,1
353,17.6500,1,hybrid:ecc,0.8714,0.272,161.2,960.3,-176.549,-2395.8,-247.7,-2499.9,1479.1,2121.7,1757.8,2225.8,31.0,1450.0,,,planar,-312.6,501.9,644.9,512.5,635.0,1418.7,-322.6,1408.2,-1497.4,-193.6,-1601.5,1533.3,1377.4,-20.2,1273.2,1706.7,-373.9,1
354,17.7000,1,hybrid:ecc,0.8878,0.269,142.4,960.2,-176.519,-2413.9,-249.2,-2519.0,1477.6,2102.5,1758.7,2207.5,31.9,1450.0,,,planar,-331.2,501.5,626.4,512.6,615.9,1418.9,-341.6,1407.8,-1515.6,-194.5,-1620.6,1532.3,1359.1,-19.7,1254.0,1707.1,-393.0,1
355,17.7500,1,hybrid:ecc,0.8927,0.277,123.3,959.6,-176.435,-2431.3,-253.5,-2538.8,1473.2,2082.2,1761.0,2189.8,34.4,1450.0,,,planar,-349.5,500.3,608.0,512.8,596.2,1419.0,-361.3,1406.5,-1533.0,-197.5,-1640.6,1529.1,1341.4,-18.5,1233.9,1708.2,-413.0,1
356,17.8000,1,hybrid:ecc,0.8913,0.269,104.9,959.1,-176.448,-2449.9,-253.5,-2557.1,1473.2,2064.0,1760.1,2171.2,33.4,1450.0,,,planar,-368.1,499.8,589.5,512.1,577.8,1418.3,-379.7,1406.0,-1551.7,-197.7,-1658.9,1529.0,1322.8,-19.2,1215.6,1707.4,-431.3,1
357,17.8500,1,hybrid:ecc,0.8770,0.250,86.1,958.6,-176.441,-2468.6,-254.2,-2576.0,1472.4,2045.1,1759.8,2152.5,33.1,1450.0,,,planar,-386.7,499.3,570.8,511.7,559.0,1417.9,-398.5,1405.5,-1570.3,-198.4,-1677.7,1528.3,1304.1,-19.6,1196.7,1707.0,-450.2,1
358,17.9000,1,hybrid:ecc,0.8723,0.243,67.4,957.8,-176.250,-2483.2,-263.6,-2596.4,1462.7,2023.7,1765.5,2136.9,39.3,1450.0,,,planar,-403.9,496.9,553.6,512.5,538.8,1418.7,-418.7,1403.0,-1585.2,-204.7,-1698.3,1521.6,1288.7,-16.3,1175.5,1710.0,-471.0,1
359,17.9500,1,hybrid:ecc,0.8848,0.245,49.0,958.3,-176.430,-2505.4,-255.1,-2613.2,1471.6,2007.8,1759.9,2115.6,33.3,1450.0,,,planar,-423.7,498.9,533.8,511.5,521.8,1417.8,-435.7,1405.1,-1607.2,-199.0,-1714.9,1527.6,1267.2,-19.7,1159.5,1707.0,-487.4,1
360,18.0000,1,hybrid:ecc,0.8781,0.247,32.5,957.9,-176.172,-2516.5,-266.9,-2632.0,1459.2,1987.7,1768.3,2103.2,42.2,1450.0,,,planar,-438.2,496.4,519.2,513.3,503.3,1419.4,-454.2,1402.6,-1618.5,-206.8,-1734.0,1519.3,1255.1,-14.6,1139.6,1711.6,-506.7,1
361,18.0500,1,hybrid:ecc,0.8848,0.253,19.7,958.9,-176.394,-2534.0,-256.1,-2642.8,1470.5,1978.0,1761.7,2086.8,35.2,1450.0,,,planar,-452.8,499.2,504.7,512.4,492.3,1418.6,-465.2,1405.4,-1635.8,-199.5,-1744.6,1527.1,1238.5,-18.3,1129.7,1708.3,-517.0,1
362,18.1000,1,hybrid:ecc,0.8847,0.251,12.2,959.1,-176.256,-2538.6,-262.0,-2651.5,1464.3,1968.6,1766.6,2081.6,40.3,1450.0,,,planar,-459.2,498.3,498.3,513.8,483.5,1420.0,-473.9,1404.5,-1640.5,-203.2,-1753.5,1523.1,1233.4,-15.2,1120.4,1711.1,-526.0,1
363,18.1500,1,hybrid:ecc,0.8789,0.256,10.5,959.0,-176.268,-2540.5,-261.6,-2653.1,1464.8,1967.1,1766.1,2079.7,39.8,1450.0,,,planar,-461.0,498.3,496.4,513.6,481.9,1419.8,-475.5,1404.4,-1642.4,-203.0,-1755.0,1523.3,1231.5,-15.5,1118.9,1710.8,-527.6,1
364,18.2000,1,hybrid:ecc,0.8811,0.254,13.6,959.0,-176.136,-2534.6,-267.4,-2651.2,1458.7,1968.3,1770.6,2084.9,44.6,1450.0,,,planar,-456.9,497.2,500.6,514.7,484.0,1420.8,-473.4,1403.4,-1636.7,-206.8,-1753.2,1519.3,1236.8,-12.7,1120.2,1713.4,-525.9,1
365,18.2500,1,hybrid:ecc,0.8671,0.251,17.6,959.4,-176.148,-2530.9,-266.5,-2647.1,1459.6,1972.5,1770.6,2088.7,44.5,1450.0,,,planar,-452.9,497.7,504.6,515.0,488.2,1421.2,-469.3,1403.8,-1632.9,-206.0,-1749.1,1520.1,1240.6,-12.6,1124.4,1713.5,-521.8,1
366,18.3000,1,hybrid:ecc,0.8862,0.248,19.7,962.4,-176.136,-2528.5,-264.0,-2645.1,1462.1,1974.4,1774.0,2091.0,48.0,1450.0,,,planar,-450.8,500.6,506.7,518.1,490.1,1424.3,-467.3,1406.8,-1630.6,-203.4,-1747.1,1522.7,1242.9,-9.3,1126.3,1716.8,-519.7,1
367,18.3500,1,hybrid:ecc,0.8912,0.252,20.0,965.5,-176.238,-2530.4,-256.4,-2643.9,1469.9,1976.1,1773.7,2089.6,47.4,1450.0,,,planar,-451.3,504.5,506.2,520.3,491.2,1426.5,-466.3,1410.6,-1632.3,-197.3,-1745.8,1528.9,1241.5,-8.4,1128.0,1717.9,-518.1,1
368,18.4000,1,hybrid:ecc,0.8897,0.256,20.1,967.7,-176.346,-2532.6,-249.4,-2642.8,1477.1,1977.8,1772.2,2088.0,45.7,1450.0,,,planar,-452.1,507.6,505.4,521.6,492.2,1427.8,-465.3,1413.8,-1634.4,-192.0,-1744.7,1534.4,1239.7,-8.5,1129.5,1718.0,-516.8,1
369,18.4500,1,hybrid:ecc,0.8887,0.254,20.5,968.3,-176.388,-2533.1,-246.9,-2642.1,1479.6,1978.7,1771.3,2087.7,44.8,1450.0,,,planar,-452.0,508.5,505.5,521.8,493.0,1428.0,-464.5,1414.7,-1634.9,-190.2,-1743.9,1536.3,1239.4,-8.8,1130.4,1717.8,-515.9,1
370,18.5000,1,hybrid:ecc,0.8851,0.258,21.6,968.2,-176.400,-2532.2,-246.5,-2640.9,1480.1,1980.0,1770.8,2088.6,44.3,1450.0,,,planar,-451.0,508.5,506.5,521.6,494.1,1427.8,-463.4,1414.7,-1634.0,-190.0,-1742.6,1536.6,1240.3,-9.1,1131.7,1717.5,-514.6,1
371,18.5500,1,hybrid:ecc,0.8924,0.260,21.6,966.3,-176.394,-2532.1,-248.7,-2640.9,1477.9,1979.9,1769.1,2088.7,42.6,1450.0,,,planar,-450.9,506.6,506.6,519.8,494.1,1426.0,-463.4,1412.9,-1633.9,-192.1,-1742.7,1534.5,1240.4,-10.9,1131.6,1715.7,-514.8,1
372,18.6000,1,hybrid:ecc,0.8883,0.262,21.3,965.5,-176.412,-2532.8,-248.7,-2641.0,1477.9,1979.9,1767.7,2088.2,41.1,1450.0,,,planar,-451.3,505.9,506.2,518.8,493.9,1425.1,-463.6,1412.1,-1634.5,-192.3,-1742.8,1534.3,1239.8,-12.1,1131.5,1714.5,-514.9,1
373,18.6500,1,hybrid:ecc,0.8886,0.265,20.5,964.7,-176.424,-2533.8,-248.9,-2641.7,1477.7,1979.2,1766.5,2087.2,39.9,1450.0,,,planar,-452.2,505.2,505.3,517.9,493.2,1424.2,-464.3,1411.4,-1635.6,-192.8,-1743.5,1533.8,1238.8,-13.1,1130.9,1713.5,-515.6,1
374,18.7000,1,hybrid:ecc,0.8868,0.264,20.3,964.8,-176.412,-2533.8,-249.4,-2642.0,1477.2,1978.9,1767.0,2087.2,40.4,1450.0,,,planar,-452.4,505.3,505.1,518.2,492.9,1424.4,-464.6,1411.5,-1635.5,-193.0,-1743.8,1533.6,1238.8,-12.8,1130.5,1713.8,-516.0,1
375,18.7500,1,hybrid:ecc,0.8777,0.252,20.8,965.6,-176.286,-2530.6,-254.2,-2642.7,1472.2,1977.6,1772.1,2089.7,45.8,1450.0,,,planar,-450.9,505.0,506.6,520.0,492.4,1426.2,-465.1,1411.2,-1632.5,-195.9,-1744.6,1530.5,1241.5,-9.3,1129.4,1717.1,-516.8,1
376,18.8000,1,hybrid:ecc,0.8768,0.253,20.6,965.7,-176.328,-2531.7,-252.2,-2642.5,1474.3,1978.0,1770.8,2088.8,44.3,1450.0,,,planar,-451.4,505.4,506.1,519.7,492.5,1425.9,-465.0,1411.6,-1633.5,-194.6,-1744.3,1531.9,1240.5,-10.1,1129.7,1716.4,-516.5,1
377,18.8500,1,hybrid:ecc,0.8770,0.254,20.6,965.6,-176.340,-2531.9,-251.8,-2642.4,1474.7,1978.2,1770.3,2088.6,43.8,1450.0,,,planar,-451.5,505.5,506.0,519.6,492.6,1425.8,-464.9,1411.7,-1633.8,-194.3,-1744.2,1532.2,1240.3,-10.5,1129.9,1716.0,-516.4,1
378,18.9000,1,hybrid:ecc,0.8771,0.253,20.6,965.6,-176.340,-2531.9,-251.8,-2642.4,1474.7,1978.2,1770.3,2088.6,43.8,1450.0,,,planar,-451.5,505.5,506.0,519.6,492.6,1425.8,-464.9,1411.7,-1633.8,-194.3,-1744.2,1532.2,1240.3,-10.5,1129.9,1716.0,-516.4,1
379,18.9500,1,hybrid:ecc,0.8772,0.254,20.6,965.6,-176.340,-2531.9,-251.8,-2642.4,1474.7,1978.2,1770.3,2088.6,43.8,1450.0,,,planar,-451.5,505.5,506.0,519.6,492.6,1425.8,-464.9,1411.7,-1633.8,-194.3,-1744.2,1532.2,1240.3,-10.5,1129.9,1716.0,-516.4,1
380,19.0000,1,hybrid:ecc,0.8772,0.254,20.6,965.6,-176.340,-2531.9,-251.8,-2642.4,1474.7,1978.2,1770.3,2088.6,43.8,1450.0,,,planar,-451.5,505.5,506.0,519.6,492.6,1425.8,-464.9,1411.7,-1633.8,-194.3,-1744.2,1532.2,1240.3,-10.5,1129.9,1716.0,-516.4,1
381,19.0500,1,hybrid:ecc,0.8773,0.253,20.6,965.7,-176.340,-2531.9,-251.7,-2642.4,1474.8,1978.2,1770.4,2088.6,43.9,1450.0,,,planar,-451.5,505.5,506.0,519.6,492.6,1425.8,-464.9,1411.7,-1633.8,-194.2,-1744.2,1532.3,1240.3,-10.4,1129.9,1716.1,-516.4,1
382,19.1000,1,hybrid:ecc,0.8773,0.253,20.6,965.6,-176.340,-2531.9,-251.8,-2642.4,1474.7,1978.2,1770.3,2088.6,43.8,1450.0,,,planar,-451.5,505.5,506.0,519.6,492.6,1425.8,-464.9,1411.7,-1633.8,-194.3,-1744.2,1532.2,1240.3,-10.5,1129.9,1716.0,-516.4,1
383,19.1500,1,hybrid:ecc,0.8773,0.253,20.6,965.6,-176.340,-2531.9,-251.8,-2642.4,1474.7,1978.2,1770.3,2088.6,43.8,1450.0,,,planar,-451.5,505.5,506.0,519.6,492.6,1425.8,-464.9,1411.7,-1633.8,-194.3,-1744.2,1532.2,1240.3,-10.5,1129.9,1716.0,-516.4,1
384,19.2000,1,hybrid:ecc,0.8755,0.254,20.6,965.6,-176.328,-2531.7,-252.3,-2642.5,1474.2,1978.0,1770.7,2088.8,44.2,1450.0,,,planar,-451.4,505.4,506.1,519.7,492.6,1425.9,-464.9,1411.6,-1633.5,-194.7,-1744.3,1531.8,1240.5,-10.2,1129.7,1716.3,-516.5,1
385,19.2500,1,hybrid:ecc,0.8754,0.254,20.6,965.6,-176.328,-2531.7,-252.3,-2642.5,1474.2,1978.0,1770.7,2088.8,44.2,1450.0,,,planar,-451.4,505.4,506.1,519.7,492.6,1425.9,-464.9,1411.6,-1633.5,-194.7,-1744.3,1531.8,1240.5,-10.2,1129.7,1716.3,-516.5,1
386,19.3000,1,hybrid:ecc,0.8755,0.253,20.6,965.6,-176.328,-2531.7,-252.3,-2642.5,1474.2,1978.0,1770.7,2088.8,44.2,1450.0,,,planar,-451.4,505.4,506.1,519.7,492.6,1425.9,-464.9,1411.6,-1633.5,-194.7,-1744.3,1531.8,1240.5,-10.2,1129.7,1716.3,-516.5,1
387,19.3500,1,hybrid:ecc,0.8753,0.253,20.6,965.7,-176.328,-2531.7,-252.2,-2642.5,1474.3,1978.0,1770.8,2088.8,44.3,1450.0,,,planar,-451.4,505.4,506.1,519.7,492.6,1425.9,-464.9,1411.6,-1633.5,-194.6,-1744.3,1531.9,1240.5,-10.1,1129.7,1716.4,-516.5,1
388,19.4000,1,hybrid:ecc,0.8753,0.253,20.6,965.7,-176.328,-2531.7,-252.2,-2642.5,1474.3,1978.0,1770.8,2088.8,44.3,1450.0,,,planar,-451.4,505.4,506.1,519.7,492.6,1425.9,-464.9,1411.6,-1633.5,-194.6,-1744.3,1531.9,1240.5,-10.1,1129.7,1716.4,-516.5,1
389,19.4500,1,hybrid:ecc,0.8740,0.258,20.6,965.6,-176.328,-2531.7,-252.3,-2642.5,1474.2,1978.0,1770.7,2088.8,44.2,1450.0,,,planar,-451.4,505.4,506.1,519.7,492.6,1425.9,-464.9,1411.6,-1633.5,-194.7,-1744.3,1531.8,1240.5,-10.2,1129.7,1716.3,-516.5,1
390,19.5000,1,hybrid:ecc,0.8735,0.262,20.6,965.6,-176.334,-2531.8,-252.0,-2642.4,1474.4,1978.1,1770.5,2088.7,44.0,1450.0,,,planar,-451.4,505.4,506.1,519.6,492.6,1425.8,-464.9,1411.6,-1633.7,-194.5,-1744.3,1532.0,1240.4,-10.3,1129.8,1716.1,-516.5,1
391,19.5500,1,hybrid:ecc,0.8708,0.268,20.6,965.7,-176.328,-2531.7,-252.2,-2642.5,1474.3,1978.0,1770.8,2088.8,44.3,1450.0,,,planar,-451.4,505.4,506.1,519.7,492.5,1425.9,-465.0,1411.6,-1633.5,-194.6,-1744.3,1531.9,1240.5,-10.1,1129.7,1716.4,-516.5,1
392,19.6000,1,hybrid:ecc,0.8708,0.268,20.6,965.7,-176.328,-2531.7,-252.2,-2642.5,1474.3,1978.0,1770.8,2088.8,44.3,1450.0,,,planar,-451.4,505.4,506.1,519.7,492.5,1425.9,-465.0,1411.6,-1633.5,-194.6,-1744.3,1531.9,1240.5,-10.1,1129.7,1716.4,-516.5,1
393,19.6500,1,hybrid:ecc,0.8707,0.268,20.6,965.7,-176.328,-2531.7,-252.2,-2642.5,1474.3,1978.0,1770.8,2088.8,44.3,1450.0,,,planar,-451.4,505.4,506.1,519.7,492.5,1425.9,-465.0,1411.6,-1633.5,-194.6,-1744.3,1531.9,1240.5,-10.1,1129.7,1716.4,-516.5,1
394,19.7000,1,hybrid:ecc,0.8694,0.269,20.6,965.7,-176.334,-2531.8,-251.9,-2642.4,1474.5,1978.1,1770.6,2088.7,44.1,1450.0,,,planar,-451.4,505.5,506.1,519.7,492.6,1425.9,-464.9,1411.7,-1633.7,-194.4,-1744.3,1532.1,1240.4,-10.2,1129.8,1716.2,-516.5,1
